出發日期,出發時間,出發機場代號,抵達時間,抵達機場代號,航空公司,停靠站數量,停留時間,飛行時間,是否過夜,機型,航班代碼,艙等,價格歷史
12月20日 週五,上午10:35。,TPE,下午1:20。,NRT,日本航空、美國航空,需轉機 1 次的航班。,5 小時 45 分鐘,18 小時 45 分鐘,No,Boeing 787,JL 802,經濟艙,"08/19 - $28,428, 08/20 - $25,611, 08/21 - $25,590, 08/22 - $25,585, 08/23 - $25,588, 08/24 - $25,593, 08/25 - $25,593, 08/26 - $25,593, 08/27 - $25,581, 08/28 - $28,382, 08/29 - $25,591, 08/30 - $25,596, 08/31 - $25,590, 09/01 - $25,590, 09/02 - $28,390, 09/03 - $25,595, 09/04 - $28,395, 09/05 - $28,406, 09/06 - $28,417, 09/07 - $25,404, 09/08 - $25,404, 09/09 - $25,404, 09/10 - $25,408, 09/11 - $25,411, 09/12 - $25,422, 09/13 - $25,424, 09/14 - $25,419, 09/15 - $25,419, 09/16 - $25,419, 09/17 - $25,405, 09/18 - $25,398, 09/19 - $25,398, 09/20 - $25,403, 09/21 - $25,395, 09/22 - $25,395, 09/23 - $27,945, 09/24 - $27,943, 09/25 - $42,001, 09/26 - $41,990, 09/27 - $41,986, 09/28 - $41,969, 09/29 - $53,321, 09/30 - $41,969, 10/01 - $41,965, 10/02 - $53,321, 10/03 - $53,336, 10/04 - $67,033, 10/05 - $53,341, 10/06 - $41,991, 10/07 - $41,991, 10/08 - $42,012, 10/09 - $53,350, 10/10 - $53,353, 10/11 - $53,352, 10/12 - $42,007, 10/13 - $42,907, 10/14 - $42,907, 10/15 - $42,895, 10/16 - $42,897, 10/17 - $60,098, 10/18 - $53,344"
12月20日 週五,下午2:25。,TPE,下午5:45。,HKG,長榮航空、聯合航空,需轉機 1 次的航班。,4 小時 40 分鐘,19 小時 20 分鐘,No,Airbus A321,BR 855,經濟艙,"08/20 - $24,818, 08/21 - $24,788, 08/22 - $24,780, 08/23 - $24,780, 08/24 - $24,787, 08/25 - $24,787, 08/26 - $24,787, 08/27 - $24,765, 08/28 - $24,765, 08/29 - $24,777, 08/30 - $24,784, 08/31 - $24,778, 09/01 - $24,786, 09/02 - $24,786, 09/03 - $24,799, 09/04 - $24,806, 09/05 - $24,811, 09/06 - $30,461, 09/07 - $30,452, 09/08 - $30,372, 09/09 - $30,372, 09/10 - $30,369, 09/11 - $30,375, 09/12 - $30,179, 09/13 - $30,175, 09/14 - $30,172, 09/15 - $33,623, 09/16 - $33,623, 09/17 - $33,600, 09/18 - $33,589, 09/19 - $22,829, 09/20 - $22,838, 09/21 - $30,150, 09/22 - $30,150, 09/23 - $30,150, 09/24 - $30,153, 09/25 - $30,162, 09/26 - $30,148, 09/27 - $30,145, 09/28 - $30,131, 09/29 - $24,486, 09/30 - $24,486, 10/01 - $25,575, 10/02 - $30,086, 10/03 - $22,793, 10/04 - $23,634, 10/05 - $23,652, 10/06 - $23,652, 10/07 - $23,652, 10/08 - $23,687, 10/09 - $23,672, 10/10 - $23,673, 10/11 - $23,677, 10/12 - $23,681, 10/13 - $23,681, 10/14 - $23,681, 10/15 - $23,667, 10/16 - $23,672, 10/17 - $23,672, 10/18 - $23,670, "
12月20日 週五,下午2:35。,TPE,下午6:10。,CAN,中國南方航空,需轉機 1 次的航班。,4 小時 30 分鐘,19 小時 35 分鐘,No,Airbus A330,CZ 3098,經濟艙,"08/20 - $24,624, 08/21 - $24,613, 08/22 - $24,611, 08/23 - $24,610, 08/24 - $24,613, 08/25 - $24,613, 08/26 - $24,613, 08/27 - $24,605, 08/28 - $24,605, 08/29 - $24,611, 08/30 - $24,612, 08/31 - $24,612, 09/01 - $24,612, 09/02 - $24,612, 09/03 - $24,618, 09/04 - $24,619, 09/05 - $24,620, 09/06 - $24,623, 09/07 - $24,620, 09/08 - $24,620, 09/09 - $24,620, 09/10 - $24,320, 09/11 - $24,321, 09/12 - $24,326, 09/13 - $24,325, 09/14 - $24,323, 09/15 - $24,323, 09/16 - $24,323, 09/17 - $24,314, 09/18 - $24,310, 09/19 - $24,312, 09/20 - $24,316, 09/21 - $24,315, 09/22 - $24,315, 09/23 - $24,315, 09/24 - $24,318, 09/25 - $24,323, 09/26 - $24,317, 09/27 - $24,316, 09/28 - $24,311, 09/29 - $24,311, 09/30 - $24,311, 10/01 - $24,306, 10/02 - $24,307, 10/03 - $24,318, 10/04 - $24,319, 10/05 - $24,326, 10/06 - $24,326, 10/07 - $24,326, 10/08 - $24,340, 10/09 - $24,332, 10/10 - $24,334, 10/11 - $24,335, 10/12 - $24,336, 10/13 - $24,336, 10/14 - $24,336, 10/15 - $24,331, 10/16 - $24,332, 10/17 - $24,330, 10/18 - $30,630, "
12月20日 週五,上午11:10。,TPE,下午2:46。,SFO,聯合航空,需轉機 1 次的航班。,6 小時 40 分鐘,19 小時 36 分鐘,No,Boeing 777,UA 872,經濟艙,"08/20 - $20,351, 08/21 - $20,330, 08/22 - $20,324, 08/23 - $20,324, 08/24 - $20,330, 08/25 - $20,330, 08/26 - $20,330, 08/27 - $20,314, 08/28 - $20,314, 08/29 - $20,323, 08/30 - $20,327, 08/31 - $20,323, 09/01 - $20,323, 09/02 - $20,323, 09/03 - $20,333, 09/04 - $20,337, 09/05 - $20,340, 09/06 - $20,344, 09/07 - $20,337, 09/08 - $20,337, 09/09 - $20,337, 09/10 - $20,336, 09/11 - $19,670, 09/12 - $19,471, 09/13 - $19,468, 09/14 - $19,465, 09/15 - $19,465, 09/16 - $19,465, 09/17 - $19,449, 09/18 - $19,442, 09/19 - $19,445, 09/20 - $19,452, 09/21 - $19,449, 09/22 - $19,449, 09/23 - $19,449, 09/24 - $20,119, 09/25 - $20,128, 09/26 - $20,118, 09/27 - $20,116, 09/28 - $20,106, 09/29 - $20,106, 09/30 - $20,106, 10/01 - $20,093, 10/02 - $20,099, 10/03 - $20,116, 10/04 - $20,118, 10/05 - $19,296, 10/06 - $19,296, 10/07 - $19,296, 10/08 - $19,320, 10/09 - $19,310, 10/10 - $19,311, 10/11 - $19,313, 10/12 - $19,316, 10/13 - $19,316, 10/14 - $19,316, 10/15 - $19,307, 10/16 - $19,310, 10/17 - $19,310, 10/18 - $19,309, "
12月20日 週五,上午10:45。,TPE,下午2:28。,SEA,達美航空,需轉機 1 次的航班。,5 小時 33 分鐘,19 小時 43 分鐘,No,Airbus A330-900neo,DL 68,經濟艙,"08/20 - $29,230, 08/21 - $29,209, 08/22 - $29,203, 08/23 - $29,203, 08/24 - $29,209, 08/25 - $29,209, 08/26 - $32,459, 08/27 - $32,443, 08/28 - $32,443, 08/29 - $32,452, 08/30 - $32,456, 08/31 - $32,452, 09/01 - $32,452, 09/02 - $32,452, 09/03 - $32,462, 09/04 - $32,466, 09/05 - $32,469, 09/06 - $32,473, 09/07 - $32,466, 09/08 - $32,466, 09/09 - $32,466, 09/10 - $32,465, 09/11 - $32,260, 09/12 - $32,270, 09/13 - $32,267, 09/14 - $32,264, 09/15 - $32,264, 09/16 - $32,264, 09/17 - $32,248, 09/18 - $32,241, 09/19 - $32,244, 09/20 - $32,251, 09/21 - $32,248, 09/22 - $32,248, 09/23 - $28,998, 09/24 - $29,001, 09/25 - $24,443, 09/26 - $24,433, 09/27 - $28,995, 09/28 - $28,985, 09/29 - $24,421, 09/30 - $24,421, 10/01 - $24,408, 10/02 - $28,978, 10/03 - $28,995, 10/04 - $28,997, 10/05 - $29,010, 10/06 - $32,260, 10/07 - $32,260, 10/08 - $32,284, 10/09 - $32,274, 10/10 - $32,275, 10/11 - $29,027, 10/12 - $29,030, 10/13 - $29,030, 10/14 - $29,030, 10/15 - $24,457, 10/16 - $24,460, 10/17 - $24,460, 10/18 - $22,769, "
12月20日 週五,下午5:00。,TPE,晚上8:55。,HKG,國泰航空,需轉機 1 次的航班。,5 小時 20 分鐘,19 小時 55 分鐘,No,Airbus A330,CX 421,經濟艙,"10/08 - $30,029, 10/09 - $30,008, 10/10 - $30,011, 10/11 - $30,016, 10/12 - $30,020, 10/13 - $30,020, 10/14 - $30,020, 10/15 - $30,002, 10/16 - $30,008, 10/17 - $30,009, 10/18 - $30,007, "
12月20日 週五,下午3:50。,TPE,晚上7:57。,SFO,聯合航空,需轉機 1 次的航班。,7 小時 11 分鐘,20 小時 7 分鐘,No,Boeing 777,UA 852,經濟艙,"08/20 - $20,351, 08/21 - $20,330, 08/22 - $20,324, 08/23 - $20,324, 08/24 - $20,330, 08/25 - $20,330, 08/26 - $20,330, 08/27 - $20,314, 08/28 - $20,314, 08/29 - $20,323, 08/30 - $20,327, 08/31 - $20,323, 09/01 - $20,323, 09/02 - $20,323, 09/03 - $20,333, 09/04 - $20,337, 09/05 - $20,340, 09/06 - $20,344, 09/07 - $20,337, 09/08 - $20,337, 09/09 - $20,337, 09/10 - $20,336, 09/11 - $19,670, 09/12 - $19,471, 09/13 - $19,468, 09/14 - $19,465, 09/15 - $19,465, 09/16 - $19,465, 09/17 - $19,449, 09/18 - $19,442, 09/19 - $19,445, 09/20 - $19,452, 09/21 - $19,449, 09/22 - $19,449, 09/23 - $19,449, 09/24 - $20,122, 09/25 - $20,128, 09/26 - $20,118, 09/27 - $20,116, 09/28 - $20,106, 09/29 - $20,106, 09/30 - $20,106, 10/01 - $20,093, 10/02 - $20,099, 10/03 - $20,116, 10/04 - $20,118, 10/05 - $19,296, 10/06 - $19,296, 10/07 - $19,296, 10/08 - $19,320, 10/09 - $19,310, 10/10 - $19,311, 10/11 - $19,313, 10/12 - $19,316, 10/13 - $19,316, 10/14 - $19,316, 10/15 - $19,307, 10/16 - $19,310, 10/17 - $19,310, 10/18 - $19,309, "
12月20日 週五,下午1:30。,TSA,下午5:50。,HND,全日空航空,需轉機 1 次的航班。,7 小時 20 分鐘,20 小時 20 分鐘,No,Boeing 787,NH 852,經濟艙,"08/20 - $36,212, 08/21 - $36,190, 08/22 - $36,186, 08/23 - $36,187, 08/24 - $36,192, 08/25 - $36,192, 08/26 - $36,192, 08/27 - $36,178, 08/28 - $36,401, 08/29 - $36,412, 08/30 - $36,417, 08/31 - $36,411, 09/01 - $36,411, 09/02 - $36,411, 09/03 - $31,020, 09/04 - $31,024, 09/05 - $31,029, 09/06 - $31,036, 09/07 - $31,031, 09/08 - $31,031, 09/09 - $31,031, 09/10 - $31,033, 09/11 - $31,035, 09/12 - $30,839, 09/13 - $30,839, 09/14 - $30,832, 09/15 - $30,832, 09/16 - $30,832, 09/17 - $30,817, 09/18 - $30,810, 09/19 - $30,812, 09/20 - $30,817, 09/21 - $30,812, 09/22 - $30,812, 09/23 - $30,812, 09/24 - $30,812, 09/25 - $30,821, 09/26 - $30,809, 09/27 - $30,806, 09/28 - $30,792, 09/29 - $30,792, 09/30 - $30,792, 10/01 - $30,782, 10/02 - $30,787, 10/03 - $30,806, 10/04 - $20,876, 10/05 - $20,887, 10/06 - $20,887, 10/07 - $20,887, 10/08 - $20,913, 10/09 - $20,901, 10/10 - $20,902, 10/11 - $20,903, 10/12 - $20,906, 10/13 - $20,906, 10/14 - $20,906, 10/15 - $20,895, 10/16 - $20,898, 10/17 - $20,898, 10/18 - $36,227, "
12月20日 週五,上午11:10。,TPE,下午3:34。,SFO,聯合航空,需轉機 1 次的航班。,7 小時 28 分鐘,20 小時 24 分鐘,No,Boeing 777,UA 872,經濟艙,"08/20 - $20,351, 08/21 - $20,330, 08/22 - $20,324, 08/23 - $20,324, 08/24 - $20,330, 08/25 - $20,330, 08/26 - $20,330, 08/27 - $20,314, 08/28 - $20,314, 08/29 - $20,323, 08/30 - $20,327, 08/31 - $20,323, 09/01 - $20,323, 09/02 - $20,323, 09/03 - $20,333, 09/04 - $20,337, 09/05 - $20,340, 09/06 - $20,344, 09/07 - $20,337, 09/08 - $20,337, 09/09 - $20,337, 09/10 - $20,336, 09/11 - $19,670, 09/12 - $19,471, 09/13 - $19,468, 09/14 - $19,465, 09/15 - $19,465, 09/16 - $19,465, 09/17 - $19,449, 09/18 - $19,442, 09/19 - $19,445, 09/20 - $19,452, 09/21 - $19,449, 09/22 - $19,449, 09/23 - $19,449, 09/24 - $20,122, 09/25 - $20,128, 09/26 - $20,118, 09/27 - $20,116, 09/28 - $20,106, 09/29 - $20,106, 09/30 - $20,106, 10/01 - $20,093, 10/02 - $20,099, 10/03 - $20,116, 10/04 - $20,118, 10/05 - $19,296, 10/06 - $19,296, 10/07 - $19,296, 10/08 - $19,320, 10/09 - $19,310, 10/10 - $19,311, 10/11 - $19,313, 10/12 - $19,316, 10/13 - $19,316, 10/14 - $19,316, 10/15 - $19,307, 10/16 - $19,310, 10/17 - $19,310, 10/18 - $19,309, "
12月20日 週五,清晨7:15。,TSA,中午12:40。,HND,長榮航空、聯合航空,需轉機 1 次的航班。,8 小時 35 分鐘,21 小時 25 分鐘,No,Boeing 787-10,BR 192,經濟艙,"08/20 - $25,394, 08/21 - $25,370, 08/22 - $25,365, 08/23 - $25,366, 08/24 - $25,372, 08/25 - $25,372, 08/26 - $25,372, 08/27 - $25,356, 08/28 - $25,356, 08/29 - $24,222, 08/30 - $24,228, 08/31 - $24,221, 09/01 - $24,229, 09/02 - $24,229, 09/03 - $24,238, 09/04 - $24,243, 09/05 - $24,249, 09/06 - $24,256, 09/07 - $24,250, 09/08 - $24,170, 09/09 - $24,170, 09/10 - $24,171, 09/11 - $22,505, 09/12 - $22,309, 09/13 - $22,308, 09/14 - $22,303, 09/15 - $22,303, 09/16 - $22,303, 09/17 - $22,287, 09/18 - $22,278, 09/19 - $22,281, 09/20 - $22,287, 09/21 - $22,282, 09/22 - $22,282, 09/23 - $22,282, 09/24 - $23,951, 09/25 - $23,959, 09/26 - $23,947, 09/27 - $23,944, 09/28 - $23,930, 09/29 - $23,930, 09/30 - $23,930, 10/01 - $23,883, 10/02 - $23,890, 10/03 - $23,073, 10/04 - $23,074, 10/05 - $23,085, 10/06 - $23,085, 10/07 - $23,085, 10/08 - $23,112, 10/09 - $23,100, 10/10 - $23,101, 10/11 - $23,103, 10/12 - $23,106, 10/13 - $23,106, 10/14 - $23,106, 10/15 - $23,093, 10/16 - $23,097, 10/17 - $23,097, 10/18 - $23,096, "
12月20日 週五,下午1:35。,TPE,晚上7:00。,MNL,中華航空、菲律賓航空,需轉機 1 次的航班。,6 小時 35 分鐘,21 小時 25 分鐘,No,Airbus A330,CI 703,經濟艙,"08/24 - $33,867, 08/25 - $33,867, 08/26 - $33,867, 08/27 - $33,855, 08/28 - $33,853, 08/29 - $33,863, 08/30 - $33,867, 08/31 - $33,863, 09/01 - $33,863, 09/02 - $33,863, 09/03 - $33,873, 09/04 - $33,875, 09/05 - $33,879, 09/06 - $33,882, 09/07 - $33,878, 09/08 - $33,878, 09/09 - $33,878, 09/10 - $33,669, 09/11 - $33,670, 09/12 - $33,681, 09/13 - $33,679, 09/14 - $33,677, 09/15 - $33,677, 09/16 - $33,677, 09/17 - $33,661, 09/18 - $33,653, 09/19 - $33,657, 09/20 - $33,663, 09/21 - $33,662, 09/22 - $33,662, 09/23 - $33,662, 09/24 - $37,744, 09/25 - $37,735, 09/26 - $37,724, 09/27 - $37,736, 09/28 - $37,725, 09/29 - $37,725, 09/30 - $37,725, 10/01 - $24,992, 10/02 - $23,928, 10/03 - $23,944, 10/04 - $25,018, 10/05 - $33,669, 10/06 - $33,669, 10/07 - $33,669, 10/08 - $25,053, 10/09 - $25,041, 10/10 - $25,043, 10/11 - $25,045, 10/12 - $25,045, 10/13 - $25,045, 10/14 - $25,045, 10/15 - $25,035, 10/16 - $25,038, 10/17 - $25,036, 10/18 - $37,756, "
12月20日 週五,下午3:50。,TPE,晚上9:23。,SFO,聯合航空,需轉機 1 次的航班。,8 小時 37 分鐘,21 小時 33 分鐘,No,Boeing 777,UA 852,經濟艙,"08/20 - $20,351, 08/21 - $20,330, 08/22 - $20,324, 08/23 - $20,324, 08/24 - $20,330, 08/25 - $20,330, 08/26 - $20,330, 08/27 - $20,314, 08/28 - $20,314, 08/29 - $20,323, 08/30 - $20,327, 08/31 - $20,323, 09/01 - $20,323, 09/02 - $20,323, 09/03 - $20,333, 09/04 - $20,337, 09/05 - $20,340, 09/06 - $20,344, 09/07 - $20,337, 09/08 - $20,337, 09/09 - $20,337, 09/10 - $20,336, 09/11 - $19,670, 09/12 - $19,471, 09/13 - $19,468, 09/14 - $19,465, 09/15 - $19,465, 09/16 - $19,465, 09/17 - $19,449, 09/18 - $19,442, 09/19 - $19,445, 09/20 - $19,452, 09/21 - $19,449, 09/22 - $19,449, 09/23 - $19,449, 09/24 - $20,122, 09/25 - $20,128, 09/26 - $20,118, 09/27 - $20,116, 09/28 - $20,106, 09/29 - $20,106, 09/30 - $20,106, 10/01 - $20,093, 10/02 - $20,099, 10/03 - $20,116, 10/04 - $19,283, 10/05 - $19,296, 10/06 - $19,296, 10/07 - $19,296, 10/08 - $19,320, 10/09 - $19,310, 10/10 - $19,311, 10/11 - $19,313, 10/12 - $19,316, 10/13 - $19,316, 10/14 - $19,316, 10/15 - $19,307, 10/16 - $19,310, 10/17 - $19,310, 10/18 - $19,309, "
12月20日 週五,上午10:45。,TPE,下午4:32。,SEA,達美航空,需轉機 1 次的航班。,7 小時 40 分鐘,21 小時 47 分鐘,No,Airbus A330-900neo,DL 68,經濟艙,"08/20 - $32,480, 08/21 - $32,459, 08/22 - $32,453, 08/23 - $32,453, 08/24 - $32,459, 08/25 - $29,209, 08/26 - $29,209, 08/27 - $32,443, 08/28 - $32,443, 08/29 - $32,452, 08/30 - $32,456, 08/31 - $32,452, 09/01 - $32,452, 09/02 - $32,452, 09/03 - $32,462, 09/04 - $32,466, 09/05 - $32,469, 09/06 - $37,673, 09/07 - $37,666, 09/08 - $37,666, 09/09 - $32,466, 09/10 - $32,465, 09/11 - $32,260, 09/12 - $32,270, 09/13 - $37,467, 09/14 - $37,464, 09/15 - $37,464, 09/16 - $37,464, 09/17 - $37,448, 09/18 - $37,441, 09/19 - $32,244, 09/20 - $32,251, 09/21 - $32,248, 09/22 - $32,248, 09/23 - $32,248, 09/24 - $32,251, 09/25 - $29,007, 09/26 - $28,997, 09/27 - $32,245, 09/28 - $32,235, 09/29 - $28,985, 09/30 - $28,985, 10/01 - $28,972, 10/02 - $32,228, 10/03 - $32,245, 10/04 - $32,247, 10/05 - $32,260, 10/06 - $32,260, 10/07 - $32,260, 10/08 - $37,484, 10/09 - $32,274, 10/10 - $32,275, 10/11 - $32,277, 10/12 - $32,277, 10/13 - $29,030, 10/14 - $29,030, 10/15 - $29,021, 10/16 - $24,460, 10/17 - $24,460, 10/18 - $22,769, "
12月20日 週五,上午11:10。,TPE,下午6:06。,SFO,聯合航空,需轉機 1 次的航班。,未找到停留時間,22 小時 56 分鐘,No,Boeing 777,UA 872,經濟艙,"08/20 - $20,351, 08/21 - $20,330, 08/22 - $20,324, 08/23 - $20,324, 08/24 - $20,330, 08/25 - $20,330, 08/26 - $20,330, 08/27 - $20,314, 08/28 - $20,314, 08/29 - $20,323, 08/30 - $20,327, 08/31 - $20,323, 09/01 - $20,323, 09/02 - $20,323, 09/03 - $20,333, 09/04 - $20,337, 09/05 - $20,340, 09/06 - $20,344, 09/07 - $20,337, 09/08 - $20,337, 09/09 - $20,337, 09/10 - $20,336, 09/11 - $19,670, 09/12 - $19,471, 09/13 - $19,468, 09/14 - $19,465, 09/15 - $19,465, 09/16 - $19,465, 09/17 - $19,449, 09/18 - $19,442, 09/19 - $19,442, 09/20 - $19,452, 09/21 - $19,449, 09/22 - $19,449, 09/23 - $19,449, 09/24 - $20,122, 09/25 - $20,128, 09/26 - $20,118, 09/27 - $20,116, 09/28 - $20,106, 09/29 - $20,106, 09/30 - $20,106, 10/01 - $20,093, 10/02 - $20,099, 10/03 - $20,116, 10/04 - $20,118, 10/05 - $19,296, 10/06 - $19,296, 10/07 - $19,296, 10/08 - $19,320, 10/09 - $19,310, 10/10 - $19,311, 10/11 - $19,313, 10/12 - $19,316, 10/13 - $19,316, 10/14 - $19,316, 10/15 - $19,307, 10/16 - $19,310, 10/17 - $19,310, 10/18 - $19,309, "
12月20日 週五,上午10:20。,TPE,晚上7:00。,MNL,菲律賓航空,需轉機 1 次的航班。,9 小時 55 分鐘,24 小時 40 分鐘,No,Airbus A321,PR 891,經濟艙,"08/20 - $35,626, 08/21 - $35,606, 08/22 - $21,952, 08/23 - $21,952, 08/24 - $30,407, 08/25 - $30,407, 08/26 - $30,407, 08/27 - $30,395, 08/28 - $30,393, 08/29 - $30,403, 08/30 - $30,407, 08/31 - $30,403, 09/01 - $30,403, 09/02 - $30,403, 09/03 - $30,413, 09/04 - $30,415, 09/05 - $30,419, 09/06 - $30,422, 09/07 - $30,418, 09/08 - $30,418, 09/09 - $21,968, 09/10 - $21,759, 09/11 - $21,760, 09/12 - $21,771, 09/13 - $21,769, 09/14 - $21,767, 09/15 - $21,767, 09/16 - $21,767, 09/17 - $21,751, 09/18 - $21,743, 09/19 - $21,747, 09/20 - $26,947, 09/21 - $26,952, 09/22 - $26,952, 09/23 - $26,952, 09/24 - $26,954, 09/25 - $26,959, 09/26 - $26,948, 09/27 - $26,946, 09/28 - $30,185, 09/29 - $26,935, 09/30 - $26,935, 10/01 - $30,172, 10/02 - $23,678, 10/03 - $23,694, 10/04 - $30,198, 10/05 - $30,209, 10/06 - $30,209, 10/07 - $30,209, 10/08 - $30,233, 10/09 - $30,221, 10/10 - $30,223, 10/11 - $30,225, 10/12 - $30,225, 10/13 - $30,225, 10/14 - $30,225, 10/15 - $30,215, 10/16 - $23,718, 10/17 - $23,716, 10/18 - $23,716, "
12月20日 週五,上午11:10。,TPE,晚上7:57。,SFO,聯合航空,需轉機 1 次的航班。,11 小時 51 分鐘,24 小時 47 分鐘,No,Boeing 777,UA 872,經濟艙,"08/20 - $20,351, 08/21 - $20,330, 08/22 - $20,324, 08/23 - $20,324, 08/24 - $20,330, 08/25 - $20,330, 08/26 - $20,330, 08/27 - $20,314, 08/28 - $20,314, 08/29 - $20,323, 08/30 - $20,327, 08/31 - $20,323, 09/01 - $20,323, 09/02 - $20,323, 09/03 - $20,333, 09/04 - $20,337, 09/05 - $20,340, 09/06 - $20,344, 09/07 - $20,337, 09/08 - $20,337, 09/09 - $20,337, 09/10 - $20,336, 09/11 - $19,670, 09/12 - $19,471, 09/13 - $19,468, 09/14 - $19,465, 09/15 - $19,465, 09/16 - $19,465, 09/17 - $19,449, 09/18 - $19,442, 09/19 - $19,445, 09/20 - $19,452, 09/21 - $19,449, 09/22 - $19,449, 09/23 - $19,449, 09/24 - $20,122, 09/25 - $20,128, 09/26 - $20,118, 09/27 - $20,116, 09/28 - $20,106, 09/29 - $20,106, 09/30 - $20,106, 10/01 - $20,093, 10/02 - $20,099, 10/03 - $20,116, 10/04 - $19,283, 10/05 - $19,296, 10/06 - $19,296, 10/07 - $19,296, 10/08 - $19,320, 10/09 - $19,310, 10/10 - $19,311, 10/11 - $19,313, 10/12 - $19,316, 10/13 - $19,316, 10/14 - $19,316, 10/15 - $19,307, 10/16 - $19,310, 10/17 - $19,310, 10/18 - $19,309, "
12月20日 週五,上午10:45。,TPE,晚上8:25。,SEA,達美航空,需轉機 1 次的航班。,11 小時 30 分鐘,25 小時 40 分鐘,No,Airbus A330-900neo,DL 68,經濟艙,"08/20 - $29,230, 08/21 - $29,209, 08/22 - $29,203, 08/23 - $29,203, 08/24 - $29,209, 08/25 - $24,645, 08/26 - $24,645, 08/27 - $29,193, 08/28 - $29,193, 08/29 - $29,202, 08/30 - $29,206, 08/31 - $29,202, 09/01 - $29,202, 09/02 - $29,202, 09/03 - $29,212, 09/04 - $29,216, 09/05 - $29,219, 09/06 - $29,223, 09/07 - $29,216, 09/08 - $29,216, 09/09 - $29,216, 09/10 - $24,651, 09/11 - $29,010, 09/12 - $24,456, 09/13 - $24,453, 09/14 - $24,450, 09/15 - $24,450, 09/16 - $24,450, 09/17 - $24,434, 09/18 - $24,427, 09/19 - $24,430, 09/20 - $22,747, 09/21 - $24,434, 09/22 - $24,434, 09/23 - $22,744, 09/24 - $22,747, 09/25 - $22,753, 09/26 - $22,743, 09/27 - $22,741, 09/28 - $22,731, 09/29 - $21,676, 09/30 - $21,676, 10/01 - $21,663, 10/02 - $22,724, 10/03 - $22,741, 10/04 - $24,433, 10/05 - $24,446, 10/06 - $24,446, 10/07 - $24,446, 10/08 - $24,470, 10/09 - $24,460, 10/10 - $24,461, 10/11 - $24,463, 10/12 - $22,776, 10/13 - $22,776, 10/14 - $22,776, 10/15 - $22,767, 10/16 - $22,770, 10/17 - $22,770, 10/18 - $20,089, "
12月20日 週五,上午8:05。,TPE,下午5:45。,HKG,長榮航空、聯合航空,需轉機 1 次的航班。,未找到停留時間,25 小時 40 分鐘,No,Airbus A321,BR 851,經濟艙,"08/20 - $24,818, 08/21 - $24,788, 08/22 - $24,780, 08/23 - $24,780, 08/24 - $24,787, 08/25 - $24,787, 08/26 - $24,787, 08/27 - $24,765, 08/28 - $24,765, 08/29 - $24,777, 08/30 - $24,784, 08/31 - $24,778, 09/01 - $24,786, 09/02 - $24,786, 09/03 - $24,799, 09/04 - $24,806, 09/05 - $24,811, 09/06 - $30,461, 09/07 - $30,452, 09/08 - $30,372, 09/09 - $30,372, 09/10 - $30,369, 09/11 - $30,375, 09/12 - $30,179, 09/13 - $30,175, 09/14 - $30,172, 09/15 - $33,623, 09/16 - $33,623, 09/17 - $33,600, 09/18 - $33,589, 09/19 - $22,829, 09/20 - $22,838, 09/21 - $30,150, 09/22 - $30,150, 09/23 - $30,150, 09/24 - $30,153, 09/25 - $30,162, 09/26 - $30,148, 09/27 - $30,145, 09/28 - $30,131, 09/29 - $24,486, 09/30 - $24,486, 10/01 - $25,575, 10/02 - $24,441, 10/03 - $23,629, 10/04 - $23,629, 10/05 - $23,652, 10/06 - $23,652, 10/07 - $23,652, 10/08 - $23,687, 10/09 - $23,672, 10/10 - $23,673, 10/11 - $23,677, 10/12 - $23,681, 10/13 - $23,681, 10/14 - $23,681, 10/15 - $23,667, 10/16 - $23,672, 10/17 - $23,672, 10/18 - $23,670, "
12月20日 週五,晚上9:50。,TPE,"上午8:00 (星期六, 12月 21)。",MNL,菲律賓航空,需轉機 1 次的航班。,11 小時 10 分鐘,26 小時 10 分鐘,No,Airbus A321,PR 895,經濟艙,"08/20 - $30,426, 08/21 - $30,406, 08/22 - $20,652, 08/23 - $20,652, 08/24 - $30,407, 08/25 - $30,407, 08/26 - $30,407, 08/27 - $30,395, 08/28 - $20,643, 08/29 - $20,653, 08/30 - $30,407, 08/31 - $30,403, 09/01 - $30,403, 09/02 - $30,403, 09/03 - $30,413, 09/04 - $30,415, 09/05 - $30,419, 09/06 - $30,422, 09/07 - $20,668, 09/08 - $20,668, 09/09 - $20,668, 09/10 - $20,459, 09/11 - $21,760, 09/12 - $21,771, 09/13 - $21,769, 09/14 - $21,767, 09/15 - $21,767, 09/16 - $21,767, 09/17 - $21,751, 09/18 - $21,743, 09/19 - $21,747, 09/20 - $26,953, 09/21 - $30,202, 09/22 - $30,202, 09/23 - $30,202, 09/24 - $21,754, 09/25 - $21,759, 09/26 - $30,198, 09/27 - $30,196, 09/28 - $30,185, 09/29 - $30,185, 09/30 - $30,185, 10/01 - $30,172, 10/02 - $23,678, 10/03 - $23,694, 10/04 - $30,198, 10/05 - $30,209, 10/06 - $30,209, 10/07 - $30,209, 10/08 - $30,233, 10/09 - $23,721, 10/10 - $23,723, 10/11 - $30,225, 10/12 - $30,225, 10/13 - $30,225, 10/14 - $30,225, 10/15 - $23,715, 10/16 - $23,718, 10/17 - $23,716, 10/18 - $23,716, "
